date,neighborhood,title,link,prices,attributes
2019-11-04 09:13, fremont / union city / newark,Room for rent in Newark home,https://sfbay.craigslist.org/eby/roo/d/newark-room-for-rent-in-newark-home/7008799764.html,1250,"'furnished', 'house', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 09:11, excelsior / outer mission,Private Room for Rent near Bart w/ parking (Female)-Available now.,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-private-room-for-rent/7013290647.html,850,"'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'house', 'laundry in bldg', 'private bath', 'private room'"
2019-11-04 09:11, mission district,Peaceful private room+ in Victorian with personality,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-peaceful-private-room-in/7013381565.html,1650,"'flat', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-11-04 09:10, belmont,private bedroom on top of the world with spectacular Bay & City Views,https://sfbay.craigslist.org/pen/roo/d/san-mateo-private-bedroom-on-top-of-the/7011119675.html,1400,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 09:10, concord / pleasant hill / martinez,Now available,https://sfbay.craigslist.org/eby/roo/d/martinez-now-available/7013381988.html,700,"'house', 'private bath', 'private room'"
2019-11-04 09:10, scotts valley,Sunny spacious room,https://sfbay.craigslist.org/scz/roo/d/mount-hermon-sunny-spacious-room/7013381781.html,900,"'house', 'laundry on site', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 09:09, walnut creek,"Suite in Three Story Furnished Condo 3br 4ba (Walnut Creek, Near BART)",https://sfbay.craigslist.org/eby/roo/d/walnut-creek-suite-in-three-story/7012110205.html,1400,"'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'private bath', 'private room'"
2019-11-04 09:08, scotts valley,Condo to share .,https://sfbay.craigslist.org/scz/roo/d/scotts-valley-condo-to-share/7011857032.html,1250,"'condo', 'w/d hookups', 'no smoking', 'detached garage', 'no private bath', 'private room'"
2019-11-04 09:05, richmond / point / annex,FURNISHED MASTER BEDROOM in Upscale Marina Bay,https://sfbay.craigslist.org/eby/roo/d/richmond-furnished-master-bedroom-in/7002365855.html,1150,"'furnished', 'townhouse', 'w/d in unit', 'no smoking', 'carport', 'private bath', 'private room'"
2019-11-04 09:03, sunnyvale,Private bedroom w/ private bathroom & private entrance,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-private-bedroom-private/7013353087.html,1500,"'house', 'w/d in unit', 'attached garage', 'private bath', 'private room'"
2019-11-04 09:01, bernal heights,Room available in Bernal Hts. home (furnished option),https://sfbay.craigslist.org/sfc/roo/d/san-francisco-room-available-in-bernal/7001216773.html,1600,"'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 09:01, west portal / forest hill,16th Ave In-Law Bedroom,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-16th-ave-in-law-bedroom/7008854956.html,1000,"'in-law', 'laundry on site', 'no smoking', 'attached garage', 'no private bath', 'private room'"
2019-11-04 09:00, petaluma,Unfurnished room for rent to a working man,https://sfbay.craigslist.org/nby/roo/d/petaluma-unfurnished-room-for-rent-to/7011436260.html,750,"'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:59, san jose west,One Master Bedroom With Private Patio - near Santana Row/Valley Fair,https://sfbay.craigslist.org/sby/roo/d/campbell-one-master-bedroom-with/7013371014.html,1850,"'condo', 'w/d in unit', 'no smoking', 'detached garage', 'private bath', 'private room'"
2019-11-04 08:59, oakland north / temescal,Tiny house - for gardener - some work possibly available,https://sfbay.craigslist.org/eby/roo/d/oakland-tiny-house-for-gardener-some/7010458994.html,1100,"'cottage/cabin', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:58, healdsburg / windsor,Healdsburg Private Room and Bath,https://sfbay.craigslist.org/nby/roo/d/healdsburg-healdsburg-private-room-and/7013369569.html,875,"'house', 'w/d in unit', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 08:58, palo alto,One furnished bedroom available (11/16/19) in Palo Alto,https://sfbay.craigslist.org/pen/roo/d/palo-alto-one-furnished-bedroom/7013369484.html,1100,"'condo', 'w/d in unit', 'carport', 'no private bath', 'private room'"
2019-11-04 08:57," hercules, pinole, san pablo, el sob",Room for lease in Hercules/雅房出租 available Nov 26,https://sfbay.craigslist.org/eby/roo/d/hercules-room-for-lease-in-hercules/7004672927.html,700,"'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:57, saratoga,"One Bedroom, One Private Bath in Downtown Saratoga",https://sfbay.craigslist.org/sby/roo/d/saratoga-one-bedroom-one-private-bath/7013368732.html,1900,"'condo', 'w/d in unit', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-11-04 08:55, santa clara,"Room mate wanted! One bedroom and One Shared Bath - $1,250 per month",https://sfbay.craigslist.org/sby/roo/d/sunnyvale-room-mate-wanted-one-bedroom/7013366756.html,1250,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:54, santa clara,"Room mate wanted! One bedroom and One Shared Bath - $1,250 per month",https://sfbay.craigslist.org/sby/roo/d/sunnyvale-room-mate-wanted-one-bedroom/7013366450.html,1250,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:54, Shipyard,Master Bedroom with Beautiful Waterfront view & S.F. Downtown view,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-master-bedroom-with/6997668174.html,2198,"'townhouse', 'laundry in bldg', 'no smoking', 'attached garage', 'private bath', 'private room'"
2019-11-04 08:52, emeryville,Furnished Master Bed/Bath in Marina Bay Townhouse,https://sfbay.craigslist.org/eby/roo/d/richmond-furnished-master-bed-bath-in/7004710063.html,1150,"'furnished', 'townhouse', 'w/d in unit', 'no smoking', 'private bath', 'private room'"
2019-11-04 08:52, san rafael,Tranquil sanctuary in Marinwood,https://sfbay.craigslist.org/nby/roo/d/san-rafael-tranquil-sanctuary-in/7013349974.html,925,"'house', 'laundry on site', 'no smoking', 'no private bath', 'private room'"
2019-11-04 08:50, brentwood / oakley,$750 New 3750 sqft Furnished house Private Room  for rent,https://sfbay.craigslist.org/eby/roo/d/brentwood-750-new-3750-sqft-furnished/7013362963.html,750,"'house', 'laundry on site', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:50, inner richmond,"One-Large Sunny Room for rent, in a 2BR - 8th Ave near GG park",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-one-large-sunny-room-for/7011492811.html,2000,"'furnished', 'apartment', 'laundry in bldg', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:50, san mateo,Room for rent,https://sfbay.craigslist.org/pen/roo/d/san-mateo-room-for-rent/7013362726.html,1250,"'house', 'no smoking', 'private bath', 'private room'"
2019-11-04 08:49, pittsburg / antioch,"Room Available,, Near the New Kaiser Hospital",https://sfbay.craigslist.org/eby/roo/d/antioch-room-available-near-the-new/7013350617.html,850,"'furnished', 'house', 'laundry on site', 'street parking', 'private bath', 'private room'"
2019-11-04 08:49, sunset / parkside,Close to SFSU Easy to Downtown-Private Sunny bedroom,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-close-to-sfsu-easy-to/6995406689.html,1100,"'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:49, san carlos,Monthly Short/Long Term Furn Prv *Bedroom *Bath *TV Lounge Suite,https://sfbay.craigslist.org/pen/roo/d/redwood-city-monthly-short-long-term/7013359943.html,1650,"'furnished', 'house', 'no laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 08:48, milpitas,雅房出租Milpitas拎包入住,https://sfbay.craigslist.org/sby/roo/d/milpitas-milpitas/7012113212.html,0,"'apartment', 'no private bath', 'private room'"
2019-11-04 08:47, san jose north,Bedroom & bath for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-bedroom-bath-for-rent/7000891460.html,1300,"'condo', 'w/d in unit', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-11-04 08:47, sunset / parkside,"Furnished Private Room at Sunset nearby UCSF, SFSU, Transportation",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-furnished-private-room-at/7013359542.html,1000,"'apartment', 'no private bath', 'private room'"
2019-11-04 08:47, milpitas,雅房出租Milpitas拎包入住,https://sfbay.craigslist.org/sby/roo/d/milpitas-milpitas/7013359411.html,0,"'apartment', 'no private bath', 'private room'"
2019-11-04 08:47, SOMA / south beach,24th Floor Bay Bridge View Room Available -- Move In This Week!,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-24th-floor-bay-bridge/7013359317.html,1650,"'furnished', 'apartment', 'w/d in unit', 'attached garage', 'no private bath', 'private room'"
2019-11-04 08:46, san jose south,"Room for Rent in San Jose, Almaden Winery",https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-in-san-jose/7013348068.html,1000,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:45, san rafael,"Lovely room in Marinwood house, waiting for you to make it home 🏡",https://sfbay.craigslist.org/nby/roo/d/ross-lovely-room-in-marinwood-house/7013348040.html,950,"'house', 'laundry on site', 'no smoking', 'no private bath', 'private room'"
2019-11-04 08:45, oakland downtown,Bedroom open in luxurious 3B/3B W. Oakland. Dec 1st,https://sfbay.craigslist.org/eby/roo/d/oakland-bedroom-open-in-luxurious-3b-3b/6999593869.html,1550,"'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'private bath', 'private room'"
2019-11-04 08:44, san jose south,$1000 Room for Rent Private bathroom SO San Jose,https://sfbay.craigslist.org/sby/roo/d/1000-room-for-rent-private-bathroom-so/7005815208.html,1000,"'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'private bath', 'room not private'"
2019-11-04 08:43, oakland hills / mills,Room available in our Laurel District home,https://sfbay.craigslist.org/eby/roo/d/oakland-room-available-in-our-laurel/7008776708.html,1100,"'townhouse', 'no private bath', 'private room'"
2019-11-04 08:43, rohnert pk / cotati,"Quiet, fun room in Cotati",https://sfbay.craigslist.org/nby/roo/d/cotati-quiet-fun-room-in-cotati/7013355671.html,850,"'house', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:42, morgan hill,Rooms en RENTA (2) - FOR RENT $850,https://sfbay.craigslist.org/sby/roo/d/rooms-en-renta-2-for-rent-850/7013354552.html,0,"'apartment', 'no smoking', 'no private bath', 'private room'"
2019-11-04 08:46, san jose south,"Room for Rent in San Jose, Almaden Winery",https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-in-san-jose/7013348068.html,1000,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:45, san rafael,"Lovely room in Marinwood house, waiting for you to make it home 🏡",https://sfbay.craigslist.org/nby/roo/d/ross-lovely-room-in-marinwood-house/7013348040.html,950,"'house', 'laundry on site', 'no smoking', 'no private bath', 'private room'"
2019-11-04 08:45, oakland downtown,Bedroom open in luxurious 3B/3B W. Oakland. Dec 1st,https://sfbay.craigslist.org/eby/roo/d/oakland-bedroom-open-in-luxurious-3b-3b/6999593869.html,1550,"'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'private bath', 'private room'"
2019-11-04 08:44, san jose south,$1000 Room for Rent Private bathroom SO San Jose,https://sfbay.craigslist.org/sby/roo/d/1000-room-for-rent-private-bathroom-so/7005815208.html,1000,"'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'private bath', 'room not private'"
2019-11-04 08:43, oakland hills / mills,Room available in our Laurel District home,https://sfbay.craigslist.org/eby/roo/d/oakland-room-available-in-our-laurel/7008776708.html,1100,"'townhouse', 'no private bath', 'private room'"
2019-11-04 08:43, rohnert pk / cotati,"Quiet, fun room in Cotati",https://sfbay.craigslist.org/nby/roo/d/cotati-quiet-fun-room-in-cotati/7013355671.html,850,"'house', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:42, morgan hill,Rooms en RENTA (2) - FOR RENT $850,https://sfbay.craigslist.org/sby/roo/d/rooms-en-renta-2-for-rent-850/7013354552.html,0,"'apartment', 'no smoking', 'no private bath', 'private room'"
2019-11-04 08:41, santa clara,"Master Bedroom, Private Bathroom, and Parking in Santa Clara Home",https://sfbay.craigslist.org/sby/roo/d/santa-clara-master-bedroom-private/7012051599.html,1250,"'house', 'laundry in bldg', 'no smoking', 'carport', 'private bath', 'private room'"
2019-11-04 08:40, inner sunset / UCSF,1BR in Inner Sunset,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-1br-in-inner-sunset/7013352889.html,1025,"'apartment', 'laundry in bldg', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:39, hayward / castro valley,CV Walking Distance 2 BART House Share 4  Singles or Couples,https://sfbay.craigslist.org/eby/roo/d/hayward-cv-walking-distance-2-bart/7005504292.html,1250,"'house', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 08:38, pittsburg / antioch,Nice home/ near hwy 4,https://sfbay.craigslist.org/eby/roo/d/antioch-nice-home-near-hwy-4/7013342758.html,675,"'house', 'w/d in unit', 'private bath', 'private room'"
2019-11-04 08:38, alamo square / nopa,Room available in fantastic international 5BR house@Alamo Square,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-room-available-in/7013351362.html,2120,"'apartment', 'w/d in unit', 'private bath', 'private room'"
2019-11-04 08:38, Santa Clara,Sober living house,https://sfbay.craigslist.org/sby/roo/d/san-jose-sober-living-house/7013351012.html,750,"'furnished', 'condo', 'laundry on site', 'carport', 'no private bath', 'room not private'"
2019-11-04 08:37, santa clara,**Full Furnished Private Room With House  Cleaning,https://sfbay.craigslist.org/sby/roo/d/santa-clara-full-furnished-private-room/7010102028.html,1475,"'furnished', 'house', 'laundry in bldg', 'street parking', 'private bath', 'private room'"
2019-11-04 08:37, russian river,Available Now-JC Students in Need of a Cheap Place to stay,https://sfbay.craigslist.org/nby/roo/d/guerneville-available-now-jc-students/7005144655.html,500,"'cottage/cabin', 'laundry on site', 'street parking', 'no private bath', 'room not private'"
2019-11-04 08:36, santa rosa,Are you a couch surfer and need a place to stay?,https://sfbay.craigslist.org/nby/roo/d/guerneville-are-you-couch-surfer-and/6998944663.html,100,"'cottage/cabin', 'laundry on site', 'off-street parking', 'no private bath', 'room not private'"
2019-11-04 08:35, hayes valley,Large Bedroom for Rent,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-large-bedroom-for-rent/7006363091.html,2400,"'apartment', 'w/d in unit', 'no private bath', 'private room'"
2019-11-04 08:34, san jose south,Room for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent/7013347227.html,950,"'house', 'laundry on site', 'attached garage', 'no private bath', 'private room'"
2019-11-04 08:34, fairfield / vacaville,Room with private bath in brand new Vacaville house,https://sfbay.craigslist.org/eby/roo/d/vacaville-room-with-private-bath-in/7005637797.html,900,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 08:32, oakland downtown,ROOM IN ROOMING HOUSE .ALL NEW!,https://sfbay.craigslist.org/eby/roo/d/room-in-rooming-house-all-new/7013345576.html,850,"'apartment', 'no laundry on site', 'no smoking', 'no parking', 'no private bath', 'private room'"
2019-11-04 08:32, glen park,SUNNY BEDROOM with private bath near Glen Park BART,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-sunny-bedroom-with/7013344850.html,1100,"'house', 'no laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 08:32, san jose north,"1 bedroom, 1 bath; private entrance",https://sfbay.craigslist.org/sby/roo/d/san-jose-1-bedroom-1-bath-private/7013344764.html,1088,"'furnished', 'house', 'laundry in bldg', 'no smoking', 'street parking', 'private bath', 'private room', 'wheelchair accessible'"
2019-11-04 08:32, san jose south,Room for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent/7010991318.html,1100,"'house', 'no laundry on site', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 08:31, san jose south,Huge Master room privet bathroom,https://sfbay.craigslist.org/sby/roo/d/san-jose-huge-master-room-privet/7010990492.html,1500,"'house', 'no laundry on site', 'street parking', 'private bath', 'private room'"
2019-11-04 08:31, sunset / parkside,Sunny room available in 2 bedrooms apartment,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-sunny-room-available-in-2/7013344282.html,1150,"'dogs are OK - wooof', 'furnished', 'apartment', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:30, san jose west,*****Furnished Room for Rent*****,https://sfbay.craigslist.org/sby/roo/d/san-jose-furnished-room-for-rent/7013342828.html,1000,"'furnished', 'house', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:29, dublin / pleasanton / livermore,Livermore  -- 1 room furnished --- $850 (Utilities included ),https://sfbay.craigslist.org/eby/roo/d/livermore-livermore-1-room-furnished/7013342305.html,850,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:29, dublin / pleasanton / livermore,Livermore --- Commuter --- 1 room --- $550 (Includes utilities),https://sfbay.craigslist.org/eby/roo/d/livermore-livermore-commuter-room/7013342119.html,550,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:28, corte madera,Room 4 rent (college of Marin),https://sfbay.craigslist.org/nby/roo/d/corte-madera-room-4-rent-college-of/6995155662.html,1200,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:28, brentwood / oakley,Oakley room for rent (DELTA!),https://sfbay.craigslist.org/eby/roo/d/knightsen-oakley-room-for-rent-delta/7002204585.html,700,"'cats are OK - purrr', 'furnished', 'house', 'laundry on site', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 08:28, san jose west,*****San Jose West Beautiful Room for Rent***** $1000,https://sfbay.craigslist.org/sby/roo/d/san-jose-san-jose-west-beautiful-room/7013341049.html,1000,"'duplex', 'w/d in unit', 'no smoking', 'attached garage', 'no private bath', 'private room'"
2019-11-04 08:27, san leandro,Bright house with Gorgeous Yard to share with one other person!,https://sfbay.craigslist.org/eby/roo/d/san-leandro-bright-house-with-gorgeous/7008915792.html,1200,"'cats are OK - purrr', 'house', 'w/d in unit', 'attached garage', 'no private bath', 'private room'"
2019-11-04 08:26, sunset / parkside,Master bedroom,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-master-bedroom/7010121227.html,1900,"'cats are OK - purrr', 'dogs are OK - wooof', 'house', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:26, oakland hills / mills,"Beautiful Newly Remodel House with 1 Room For Rent ($1,000)",https://sfbay.craigslist.org/eby/roo/d/oakland-beautiful-newly-remodel-house/7001099597.html,1000,"'house', 'w/d in unit', 'no smoking', 'carport', 'no private bath', 'private room'"
2019-11-04 08:26, cupertino,Furnished private bath & gigabit internet,https://sfbay.craigslist.org/sby/roo/d/san-jose-furnished-private-bath-gigabit/7013339370.html,1100,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 08:26, sunset / parkside,"Private bedroom, fully furnished!",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-private-bedroom-fully/7007295793.html,1200,"'furnished', 'house', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:25, san jose east,Room for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent/7013304266.html,800,"'furnished', 'townhouse', 'w/d in unit', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 08:25, sunset / parkside,"Private bedroom, fully furnished!",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-private-bedroom-fully/7011619262.html,1200,"'furnished', 'house', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:25, south san francisco,Looking for Roommate,https://sfbay.craigslist.org/pen/roo/d/south-san-francisco-looking-for-roommate/7005824673.html,750,"'apartment', 'laundry on site', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 08:24, berkeley north / hills,"Welcome Entrepreneurs, Marketers - SHORT TERM / LONG TERM / Furnished",https://sfbay.craigslist.org/eby/roo/d/albany-welcome-entrepreneurs-marketers/6999615708.html,1149,"'furnished', 'house', 'w/d in unit', 'no private bath', 'private room'"
2019-11-04 08:23, bernal heights,Centrally located  in-law,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-centrally-located-in-law/7013336913.html,1500,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 08:19, brisbane,Large room for rent!,https://sfbay.craigslist.org/pen/roo/d/south-san-francisco-large-room-for-rent/7000060203.html,800,"'cats are OK - purrr', 'apartment', 'laundry in bldg', 'off-street parking', 'no private bath', 'private room', 'wheelchair accessible'"
2019-11-04 08:11, berkeley,Large Bedroom w/Private Bathroom and Study in Home,https://sfbay.craigslist.org/eby/roo/d/large-bedroom-private-bathroom-and/7003962406.html,1900,"'dogs are OK - wooof', 'house', 'laundry in bldg', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 08:11, oakland downtown,Plus Tax Per Week Private Rooms for Rent,https://sfbay.craigslist.org/eby/roo/d/oakland-plus-tax-per-week-private-rooms/6997360850.html,290,"'furnished', 'apartment', 'laundry on site', 'no private bath', 'private room'"
2019-11-04 08:09, san jose south,Private Room,https://sfbay.craigslist.org/sby/roo/d/san-jose-private-room/7013313438.html,800,"'house', 'w/d in unit', 'no smoking', 'carport', 'private bath', 'private room'"
2019-11-04 08:07, lower haight,Large Fully Furnished Bedroom in Newly Renovated Victorian Home,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-large-fully-furnished/7013317458.html,2050,"'furnished', 'flat', 'w/d in unit', 'no smoking', 'no parking', 'no private bath', 'private room'"
2019-11-04 08:07, san rafael,"Room for 1 person, 1500",https://sfbay.craigslist.org/nby/roo/d/san-rafael-room-for-1-person-1500/7004454298.html,0,"'house', 'no laundry on site', 'no smoking', 'detached garage', 'no private bath', 'private room'"
2019-11-04 08:07, castro / upper market,Very bright and sunny. Quiet enviro,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-very-bright-and-sunny/7013299680.html,600,"'apartment', 'private bath', 'private room'"
2019-11-04 08:07, santa clara,ELEGANT SHARED ROOM and PRIVATE ROOM,https://sfbay.craigslist.org/sby/roo/d/santa-clara-elegant-shared-room-and/6998958436.html,900,"'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'room not private'"
2019-11-04 08:07, bernal heights,Private Bedroom in Bernal,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-private-bedroom-in-bernal/7013321588.html,2000,"'apartment', 'w/d in unit', 'attached garage', 'no private bath', 'private room'"
2019-11-04 08:05, sunnyvale,Room in spacious townhouse ( female only),https://sfbay.craigslist.org/sby/roo/d/sunnyvale-room-in-spacious-townhouse/7013298646.html,900,"'apartment', 'w/d in unit', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 08:05, san jose east,Now For rent a private bedroom in good location,https://sfbay.craigslist.org/sby/roo/d/san-jose-now-for-rent-private-bedroom/7006523234.html,0,"'house', 'w/d in unit', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 08:05, san jose east,"1 bedroom near Walmart, Target, centers, schools, entertainments",https://sfbay.craigslist.org/sby/roo/d/san-jose-1-bedroom-near-walmart-target/7006522475.html,0,"'house', 'no smoking', 'no private bath', 'private room'"
2019-11-04 08:04, san mateo,Luxury room (Special for this week only),https://sfbay.craigslist.org/pen/roo/d/burlingame-luxury-room-special-for-this/7013290793.html,0,"'apartment', 'private bath', 'private room'"
2019-11-04 08:03, san rafael,$1500 room for 1 person,https://sfbay.craigslist.org/nby/roo/d/san-rafael-1500-room-for-1-person/7008370295.html,1500,"'furnished', 'house', 'no laundry on site', 'no smoking', 'no private bath', 'private room'"
2019-11-04 08:01, san mateo,open bedroom in beautiful home,https://sfbay.craigslist.org/pen/roo/d/san-mateo-open-bedroom-in-beautiful-home/7009179659.html,1250,"'house', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-11-04 08:01, west marin,Luxury upscale rooms SPECIAL FOR THIS WEEK,https://sfbay.craigslist.org/nby/roo/d/greenbrae-luxury-upscale-rooms-special/7013295060.html,0,"'apartment', 'private bath', 'private room'"
2019-11-04 08:00," hercules, pinole, san pablo, el sob",Room available * Quiet neighborhood,https://sfbay.craigslist.org/eby/roo/d/hercules-room-available-quiet/7013315607.html,1200,"'furnished', 'house', 'w/d in unit', 'carport', 'no private bath', 'private room'"
2019-11-04 07:59, western addition,"Quiet, Cozy & Comfortable room for rent",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-quiet-cozy-comfortable/7002158988.html,1900,"'furnished', 'townhouse', 'w/d in unit', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 07:59, San Jose,Furnished Room in Evergreen for rent -incl utilities,https://sfbay.craigslist.org/sby/roo/d/san-jose-furnished-room-in-evergreen/7013313932.html,750,"'furnished', 'house', 'laundry in bldg', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 07:59, inner sunset / UCSF,"Large, clean and quiet room for rent. Free PARKING",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-large-clean-and-quiet/6999665490.html,1190,"'house', 'laundry on site', 'no private bath', 'private room'"
2019-11-04 07:58, lower haight,Nice 2BD/2BA flat available for female/male,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-nice-2bd-2ba-flat/7008865258.html,450,"'cats are OK - purrr', 'furnished', 'apartment', 'no smoking', 'private bath', 'private room'"
2019-11-04 07:58," hercules, pinole, san pablo, el sob",ROOM  FOR RENT,https://sfbay.craigslist.org/eby/roo/d/room-for-rent/7013303504.html,1050,"'house', 'private bath', 'private room'"
2019-11-04 07:57," 548 32nd St, Oakland, CA",Large bedroom available for rent in our shared house.,https://sfbay.craigslist.org/sfc/roo/d/oakland-large-bedroom-available-for/7013308596.html,500,"'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'private bath', 'private room'"
2019-11-04 07:57, san rafael,Housing Needed,https://sfbay.craigslist.org/nby/roo/d/san-francisco-housing-needed/7013312843.html,2500,"'dogs are OK - wooof', 'house', 'private bath', 'private room'"
2019-11-04 07:57, oakland north / temescal,Sunny Furnish Rm No Oakland Near bart,https://sfbay.craigslist.org/eby/roo/d/oakland-sunny-furnish-rm-no-oakland/7007833821.html,1095,"'furnished', 'duplex', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 07:56," hercules, pinole, san pablo, el sob",SE RENTA CUARTO,https://sfbay.craigslist.org/eby/roo/d/se-renta-cuarto/7013302410.html,1050,"'house', 'private bath', 'private room'"
2019-11-04 07:56," hercules, pinole, san pablo, el sob",Spacious Bedroom/BR in Spectacular Luxe House: Off the Hook Views,https://sfbay.craigslist.org/eby/roo/d/richmond-spacious-bedroom-br-in/7004242105.html,2200,"'house', 'laundry in bldg', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 07:56," hercules, pinole, san pablo, el sob","1 Rm + Bath Luxe, Clean and Quiet Home with Amazing Views",https://sfbay.craigslist.org/eby/roo/d/richmond-1-rm-bath-luxe-clean-and-quiet/7009689280.html,2200,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
